,matches,picks,position,bans,teams,kills,deaths,assists,gold,ten_min_gold,ten_min_lane_opponent_gold,challenges,win
2372,NA1_4256197669,Zed,MIDDLE,Karma,blue,3,2,4,10696,2716,2925,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 3.5, 'laningPhaseGoldExpAdvantage': -0.187023878097534, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.16359603974084602, 'visionScoreAdvantageLaneOpponent': 0.36227038502693104}",True
2373,NA1_4256197669,Draven,BOTTOM,Jax,blue,11,2,7,15017,5062,2592,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 9, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.233616413184589, 'visionScoreAdvantageLaneOpponent': '0'}",True
2374,NA1_4256197669,Nautilus,UTILITY,Fiora,blue,1,4,15,7365,2709,2073,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 4, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.091522265787883, 'visionScoreAdvantageLaneOpponent': '0'}",True
2375,NA1_4256197669,Aatrox,TOP,Akali,red,5,8,7,10330,3206,4166,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.241653194143663, 'visionScoreAdvantageLaneOpponent': '0'}",False
2376,NA1_4256197669,Rumble,JUNGLE,Kayn,red,8,6,5,11809,4377,4430,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 2.166666666666666, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.34367348488770405, 'visionScoreAdvantageLaneOpponent': 1.414046049118042}",False
2377,NA1_4256197669,Leblanc,MIDDLE,Hecarim,red,4,3,5,9044,2925,2716,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.157972760799403, 'visionScoreAdvantageLaneOpponent': 2.760369062423706}",False
2378,NA1_4256197669,Caitlyn,BOTTOM,Viktor,red,0,6,4,7655,2592,5062,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.6666666666666661, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.126536092211624, 'visionScoreAdvantageLaneOpponent': '0'}",False
2379,NA1_4256197669,Vex,UTILITY,Khazix,red,1,7,4,5765,2073,2709,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 0.7142857142857141, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.130164467957603, 'visionScoreAdvantageLaneOpponent': '0'}",False
2380,NA1_4256211354,Garen,TOP,Ahri,blue,4,10,8,12375,2625,4430,"{'deathsByEnemyChamps': 10, 'hadAfkTeammate': 0, 'kda': 1.2, 'laningPhaseGoldExpAdvantage': -0.39785760641098006, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.12023654826336101, 'visionScoreAdvantageLaneOpponent': 0.42548191547393804}",True
2381,NA1_4256211354,RekSai,JUNGLE,Ekko,blue,12,8,13,15045,3976,3997,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 3.125, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.196695705879905, 'visionScoreAdvantageLaneOpponent': 1.178604245185852}",True
2382,NA1_4256211354,Velkoz,MIDDLE,Vayne,blue,5,7,11,12198,2666,4293,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 2.285714285714285, 'laningPhaseGoldExpAdvantage': -0.405683457851409, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.21603809331723703, 'visionScoreAdvantageLaneOpponent': 1.5900083780288692}",True
2383,NA1_4256211354,Jhin,BOTTOM,Diana,blue,15,10,20,17691,4040,3393,"{'deathsByEnemyChamps': 10, 'hadAfkTeammate': 0, 'kda': 3.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.33879754112042904, 'visionScoreAdvantageLaneOpponent': 1.1177259683609}",True
2384,NA1_4256211354,Veigar,UTILITY,Katarina,blue,6,5,27,12373,3014,2397,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 6.6, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.128232111419066, 'visionScoreAdvantageLaneOpponent': 1.3726886510849}",True
2385,NA1_4256211354,Draven,TOP,Yuumi,red,6,9,5,17449,4430,2625,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 1.222222222222222, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.21090045282746903, 'visionScoreAdvantageLaneOpponent': 2.350276231765747}",False
2386,NA1_4256211354,Hecarim,JUNGLE,Aatrox,red,8,9,8,13939,3997,3976,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 1.777777777777777, 'laningPhaseGoldExpAdvantage': -0.035400271415710005, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.19604758264524602, 'visionScoreAdvantageLaneOpponent': 0.8484612107276911}",False
2387,NA1_4256211354,Rumble,MIDDLE,Kayn,red,19,6,9,16776,4293,2666,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 4.666666666666667, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.390203236416991, 'visionScoreAdvantageLaneOpponent': 0.628927528858184}",False
2388,NA1_4256211354,Chogath,BOTTOM,Zed,red,6,9,8,12576,3393,4040,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 1.555555555555555, 'laningPhaseGoldExpAdvantage': -0.18903356790542603, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.16584165417277902, 'visionScoreAdvantageLaneOpponent': 0.8946736454963681}",False
2389,NA1_4256211354,Thresh,UTILITY,Viktor,red,1,10,15,8750,2397,3014,"{'deathsByEnemyChamps': 10, 'hadAfkTeammate': 0, 'kda': 1.6, 'laningPhaseGoldExpAdvantage': -0.333217084407806, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.037007073937513006, 'visionScoreAdvantageLaneOpponent': 0.7284972667694091}",False
2390,NA1_4256181516,Garen,TOP,Aatrox,blue,4,0,0,6664,3594,3048,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 4, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.19674949902649802, 'visionScoreAdvantageLaneOpponent': 0.7726611495018001}",True
2391,NA1_4256181516,Nunu,JUNGLE,Diana,blue,3,0,10,7057,4556,3604,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 13, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.211899131740366, 'visionScoreAdvantageLaneOpponent': 1.470778703689575}",True
2392,NA1_4256181516,Ryze,MIDDLE,Vayne,blue,2,3,5,6071,3370,3854,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 2.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.161424823597761, 'visionScoreAdvantageLaneOpponent': 1.72001302242279}",True
2393,NA1_4256181516,Jinx,BOTTOM,Kayn,blue,8,3,3,8281,4190,3438,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 3.666666666666666, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.29084191578671503, 'visionScoreAdvantageLaneOpponent': 1.692068219184875}",True
2394,NA1_4256181516,Soraka,UTILITY,Graves,blue,3,3,11,5712,3111,2679,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 4.666666666666667, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.13908462984865802, 'visionScoreAdvantageLaneOpponent': 4.238865375518799}",True
2395,NA1_4256181516,Jayce,TOP,Hecarim,red,0,4,0,4793,3048,3594,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 0, 'laningPhaseGoldExpAdvantage': -0.19010126590728701, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.21369484115939602, 'visionScoreAdvantageLaneOpponent': 1.294228434562683}",False
2396,NA1_4256181516,Volibear,JUNGLE,Lulu,red,2,2,1,5049,3604,4556,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': -0.148082077503204, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.15597719718532202, 'visionScoreAdvantageLaneOpponent': 2.129997968673706}",False
2397,NA1_4256181516,Velkoz,MIDDLE,Viego,red,4,4,2,7000,3854,3370,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.339538541678824, 'visionScoreAdvantageLaneOpponent': 2.125390291213989}",False
2398,NA1_4256181516,Jhin,BOTTOM,Zeri,red,1,5,3,5086,3438,4190,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.8, 'laningPhaseGoldExpAdvantage': -0.152604401111602, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.18484891994218902, 'visionScoreAdvantageLaneOpponent': 1.307973980903625}",False
2399,NA1_4256181516,Bard,UTILITY,Ekko,red,2,5,5,4195,2679,3111,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1.4, 'laningPhaseGoldExpAdvantage': -0.274964272975921, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.10594050003426701, 'visionScoreAdvantageLaneOpponent': 1.9646949768066402}",False
2400,NA1_4249692234,Kaisa,BOTTOM,Nocturne,blue,9,1,6,8745,4585,3115,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 15, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.250059862783582, 'visionScoreAdvantageLaneOpponent': 26.427125930786133}",True
2401,NA1_4249692234,Graves,JUNGLE,Viego,blue,7,0,3,8503,5000,3392,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 10, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.178433857428397, 'visionScoreAdvantageLaneOpponent': 16.10396957397461}",True
2402,NA1_4249692234,Ahri,MIDDLE,Aatrox,blue,2,0,7,7363,3973,2211,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 9, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.26937650843404304, 'visionScoreAdvantageLaneOpponent': 21.37880516052246}",True
2403,NA1_4249692234,Rumble,TOP,Fiora,blue,1,1,3,6721,3372,2920,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 4, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.22289940348911202, 'visionScoreAdvantageLaneOpponent': 21.584613800048828}",True
2404,NA1_4249692234,Nautilus,UTILITY,Morgana,blue,1,1,10,5111,2980,2554,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 11, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.07923036786486501, 'visionScoreAdvantageLaneOpponent': 28.266218185424805}",True
2405,NA1_4249692234,Gwen,MIDDLE,Zeri,red,0,1,0,3365,2211,3973,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 0, 'laningPhaseGoldExpAdvantage': -0.567556500434875, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.048199587170757, 'visionScoreAdvantageLaneOpponent': 0.037839908152818}",False
2406,NA1_4249692234,Diana,JUNGLE,Zilean,red,0,4,1,5437,3392,5000,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 0.25, 'laningPhaseGoldExpAdvantage': -0.34818071126937805, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.31242604593934803, 'visionScoreAdvantageLaneOpponent': 0.573806881904602}",False
2407,NA1_4249692234,Malphite,TOP,Viego,red,1,3,0,4421,2920,3372,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 0.33333333333333304, 'laningPhaseGoldExpAdvantage': -0.433564066886901, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.152459216856579, 'visionScoreAdvantageLaneOpponent': 0.514772832393646}",False
2408,NA1_4249692234,Draven,BOTTOM,Akali,red,1,6,0,4364,3115,4585,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.16666666666666602, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.259486070630603, 'visionScoreAdvantageLaneOpponent': '0'}",False
2409,NA1_4249692234,Janna,UTILITY,Lulu,red,1,6,1,3650,2554,2980,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.33333333333333304, 'laningPhaseGoldExpAdvantage': -0.5318059921264641, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.227429079402712, 'visionScoreAdvantageLaneOpponent': 1.2275745868682861}",False
2410,NA1_4249619177,Aatrox,TOP,Ahri,blue,3,3,11,9080,3823,2729,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 4.666666666666667, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.19744037419089103, 'visionScoreAdvantageLaneOpponent': 0.8494856953620911}",True
2411,NA1_4249619177,Riven,JUNGLE,Tryndamere,blue,9,3,7,11268,4600,3857,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 5.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.17007900860282002, 'visionScoreAdvantageLaneOpponent': 1.238677620887756}",True
2412,NA1_4249619177,Syndra,MIDDLE,,blue,7,2,6,10622,3672,2922,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 6.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.31014444497695104, 'visionScoreAdvantageLaneOpponent': 1.41422963142395}",True
2413,NA1_4249619177,Ezreal,BOTTOM,Hecarim,blue,10,3,8,11352,3886,3104,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.24376156736730803, 'visionScoreAdvantageLaneOpponent': 0.570540130138397}",True
2414,NA1_4249619177,Rakan,UTILITY,Zeri,blue,2,4,14,6449,3066,3258,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 4, 'laningPhaseGoldExpAdvantage': -0.002832293510437, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.07857460486202801, 'visionScoreAdvantageLaneOpponent': 1.7706855535507202}",True
2415,NA1_4249619177,Gnar,TOP,Vex,red,3,5,2,7447,2729,3823,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.11152732372283901, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.30896530336757405, 'visionScoreAdvantageLaneOpponent': 1.177182912826538}",False
2416,NA1_4249619177,LeeSin,JUNGLE,Karma,red,6,6,5,8115,3857,4600,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 1.833333333333333, 'laningPhaseGoldExpAdvantage': -0.118023872375488, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.20643072719611202, 'visionScoreAdvantageLaneOpponent': 0.8073125481605531}",False
2417,NA1_4249619177,Vladimir,MIDDLE,Hecarim,red,2,7,3,7656,2922,3672,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 0.7142857142857141, 'laningPhaseGoldExpAdvantage': -0.29053330421447704, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.21282761338015302, 'visionScoreAdvantageLaneOpponent': 0.7070987820625301}",False
2418,NA1_4249619177,Vayne,BOTTOM,Teemo,red,0,7,5,6451,3104,3886,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 0.7142857142857141, 'laningPhaseGoldExpAdvantage': -0.28749668598175004, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.129027838507147, 'visionScoreAdvantageLaneOpponent': 1.75272512435913}",False
2419,NA1_4249619177,Lulu,UTILITY,Nautilus,red,4,6,7,6601,3258,3066,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 1.833333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.14274851754901202, 'visionScoreAdvantageLaneOpponent': 0.564752995967865}",False
2420,NA1_4249613963,Aatrox,TOP,Kaisa,blue,2,5,3,8129,2592,3841,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.21886718273162803, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.10334957656295701, 'visionScoreAdvantageLaneOpponent': 0.9686393141746521}",True
2421,NA1_4249613963,Viego,JUNGLE,,blue,13,4,8,13028,4091,3628,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 5.25, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.30793024192106905, 'visionScoreAdvantageLaneOpponent': 3.049999713897705}",True
2422,NA1_4249613963,Malphite,MIDDLE,Jax,blue,9,6,8,9956,3757,3503,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 2.833333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.20809159391610801, 'visionScoreAdvantageLaneOpponent': 0.9514479041099541}",True
2423,NA1_4249613963,MissFortune,BOTTOM,Akshan,blue,5,8,13,8680,2933,4261,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 2.25, 'laningPhaseGoldExpAdvantage': -0.38036173582077004, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.260227282183226, 'visionScoreAdvantageLaneOpponent': 0.557798981666564}",True
2424,NA1_4249613963,Blitzcrank,UTILITY,Leona,blue,3,5,13,6973,2530,3283,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 3.2, 'laningPhaseGoldExpAdvantage': -0.41381299495697005, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.12040130541663802, 'visionScoreAdvantageLaneOpponent': 0.6517205834388731}",True
2425,NA1_4249613963,Quinn,TOP,LeeSin,red,4,4,8,9152,3841,2592,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.250584830810818, 'visionScoreAdvantageLaneOpponent': 1.032376050949096}",False
2426,NA1_4249613963,Garen,JUNGLE,,red,4,14,5,7372,3628,4091,"{'deathsByEnemyChamps': 14, 'hadAfkTeammate': 0, 'kda': 0.642857142857142, 'laningPhaseGoldExpAdvantage': -0.190277516841888, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.134760521787715, 'visionScoreAdvantageLaneOpponent': 0.32786887884140004}",False
2427,NA1_4249613963,Cassiopeia,BOTTOM,Zeri,red,7,6,13,10173,4261,2933,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 3.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.291779758512739, 'visionScoreAdvantageLaneOpponent': 1.7927606105804441}",False
2428,NA1_4249613963,TwistedFate,MIDDLE,Lulu,red,2,2,15,9231,3503,3757,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 8.5, 'laningPhaseGoldExpAdvantage': -0.11109507083892801, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.180195997538026, 'visionScoreAdvantageLaneOpponent': 1.051029682159423}",False
2429,NA1_4249613963,Pyke,UTILITY,Tryndamere,red,11,6,3,10897,3283,2530,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 2.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.142678891350699, 'visionScoreAdvantageLaneOpponent': 1.5343998670578}",False
2430,NA1_4249630919,Jayce,TOP,,blue,3,4,2,10183,2877,3730,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 1.25, 'laningPhaseGoldExpAdvantage': -0.171302616596221, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.209735000183001, 'visionScoreAdvantageLaneOpponent': 0.9858546257019041}",True
2431,NA1_4249630919,Graves,JUNGLE,Lulu,blue,7,0,9,12103,4674,3842,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 16, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 4, 'teamDamagePercentage': 0.18417472828917603, 'visionScoreAdvantageLaneOpponent': 1.9361016750335691}",True
2432,NA1_4249630919,Kassadin,MIDDLE,Zeri,blue,11,1,0,11776,3464,3004,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 11, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.28178113541855304, 'visionScoreAdvantageLaneOpponent': '0'}",True
2433,NA1_4249630919,Samira,BOTTOM,Yuumi,blue,3,4,11,9775,3374,3265,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 3.5, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.227285159113069, 'visionScoreAdvantageLaneOpponent': '0'}",True
2434,NA1_4249630919,Nami,UTILITY,MasterYi,blue,2,3,11,6990,2743,2594,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 4.333333333333333, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.09702397699619801, 'visionScoreAdvantageLaneOpponent': '0'}",True
2435,NA1_4249630919,Garen,TOP,,red,4,4,2,8951,3730,2877,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.20077510086559902, 'visionScoreAdvantageLaneOpponent': 1.014348268508911}",False
2436,NA1_4249630919,Ekko,JUNGLE,Leona,red,4,6,1,8414,3842,4674,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.833333333333333, 'laningPhaseGoldExpAdvantage': -0.20013588666915802, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.21205964107987801, 'visionScoreAdvantageLaneOpponent': 0.51650184392929}",False
2437,NA1_4249630919,Yone,MIDDLE,Viego,red,1,8,1,7379,3004,3464,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 0.25, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.188046324882361, 'visionScoreAdvantageLaneOpponent': '0'}",False
2438,NA1_4249630919,Jinx,BOTTOM,Vex,red,2,7,4,7262,3265,3374,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 0.8571428571428571, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.294621571530075, 'visionScoreAdvantageLaneOpponent': '0'}",False
2439,NA1_4249630919,Blitzcrank,UTILITY,Camille,red,1,1,5,5229,2594,2743,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.10449736164208401, 'visionScoreAdvantageLaneOpponent': '0'}",False
2440,NA1_4248659754,Camille,TOP,Lulu,blue,14,8,7,15035,4030,2458,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 2.625, 'laningPhaseGoldExpAdvantage': -0.20981401205062802, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.261669316398402, 'visionScoreAdvantageLaneOpponent': 0.7293679714202881}",False
2441,NA1_4248659754,Hecarim,JUNGLE,LeeSin,blue,4,9,11,11141,3463,4354,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 1.666666666666666, 'laningPhaseGoldExpAdvantage': -0.21931678056716902, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.103052773362689, 'visionScoreAdvantageLaneOpponent': 0.6627728939056391}",False
2442,NA1_4248659754,Chogath,MIDDLE,Zeri,blue,6,9,7,13650,3371,3305,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 1.444444444444444, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.17593665462687402, 'visionScoreAdvantageLaneOpponent': '0'}",False
2443,NA1_4248659754,Ashe,BOTTOM,Tryndamere,blue,5,11,15,13692,3538,3909,"{'deathsByEnemyChamps': 11, 'hadAfkTeammate': 0, 'kda': 1.818181818181818, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.21123624742048702, 'visionScoreAdvantageLaneOpponent': 0.828631699085235}",False
2444,NA1_4248659754,Brand,UTILITY,RekSai,blue,10,14,11,12244,2838,2662,"{'deathsByEnemyChamps': 14, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.24810500819154502, 'visionScoreAdvantageLaneOpponent': 0.9186620116233821}",False
2445,NA1_4248659754,Garen,TOP,Morgana,red,4,9,2,13369,2458,4030,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 0.6666666666666661, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.110960333573607, 'visionScoreAdvantageLaneOpponent': '0'}",True
